WIFI DATA 


************** 

Scanning: Stue

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -88
Frequency: 2412
Timestamp: 125823173301


SSID: 
BSSID: fa:8f:ca:72:42:64
ResultLevel: -90
Frequency: 2422
Timestamp: 125823388295


SSID: tornebakkepigen
BSSID: 28:9e:fc:08:d3:9a
ResultLevel: -90
Frequency: 2412
Timestamp: 125823177306


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -48
Frequency: 5280
Timestamp: 125826280645


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -48
Frequency: 2422
Timestamp: 125828940505


SSID: DIRECT-reC48x Series
BSSID: 86:25:19:77:df:e2
ResultLevel: -90
Frequency: 2467
Timestamp: 125824514174


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -76
Frequency: 5200
Timestamp: 125824848034


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -51
Frequency: 2412
Timestamp: 125823291411


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -61
Frequency: 2447
Timestamp: 125824079169


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -77
Frequency: 5200
Timestamp: 125824865269


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -49
Frequency: 5280
Timestamp: 125826279070


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -61
Frequency: 5260
Timestamp: 125826056350


************** 

Scanning: Stue

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -85
Frequency: 2412
Timestamp: 125829234335


SSID: tornebakkepigen
BSSID: 28:9e:fc:08:d3:9a
ResultLevel: -90
Frequency: 2412
Timestamp: 125829219611


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -49
Frequency: 5280
Timestamp: 125832117622


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -49
Frequency: 2422
Timestamp: 125834470158


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -52
Frequency: 2412
Timestamp: 125829215087


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -61
Frequency: 2447
Timestamp: 125830156666


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -76
Frequency: 5200
Timestamp: 125830742822


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -48
Frequency: 5280
Timestamp: 125832116348


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -62
Frequency: 5260
Timestamp: 125831892998


************** 

Scanning: Stue

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -85
Frequency: 2412
Timestamp: 125835054145


SSID: tornebakkepigen
BSSID: 28:9e:fc:08:d3:9a
ResultLevel: -89
Frequency: 2412
Timestamp: 125834959229


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -49
Frequency: 5280
Timestamp: 125837851367


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -49
Frequency: 2422
Timestamp: 125840512023


SSID: DIRECT-reC48x Series
BSSID: 86:25:19:77:df:e2
ResultLevel: -90
Frequency: 2467
Timestamp: 125836178986


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -52
Frequency: 2412
Timestamp: 125834966615


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -60
Frequency: 2447
Timestamp: 125835757631


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -77
Frequency: 5200
Timestamp: 125836553655


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -48
Frequency: 5280
Timestamp: 125837849893


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -61
Frequency: 5260
Timestamp: 125837628087


************** 

Scanning: Stue

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -85
Frequency: 2412
Timestamp: 125840795268


SSID: tornebakkepigen
BSSID: 28:9e:fc:08:d3:9a
ResultLevel: -88
Frequency: 2412
Timestamp: 125840807913


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -49
Frequency: 5280
Timestamp: 125843688851


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -48
Frequency: 2422
Timestamp: 125846351251


SSID: DIRECT-reC48x Series
BSSID: 86:25:19:77:df:e2
ResultLevel: -90
Frequency: 2467
Timestamp: 125842024785


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -52
Frequency: 2412
Timestamp: 125840787916


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -60
Frequency: 2447
Timestamp: 125841708383


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -76
Frequency: 5200
Timestamp: 125842391220


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -48
Frequency: 5280
Timestamp: 125843687351


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -61
Frequency: 5260
Timestamp: 125843464792


************** 

Scanning: Stue

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -83
Frequency: 2412
Timestamp: 125846623754


SSID: tornebakkepigen
BSSID: 28:9e:fc:08:d3:9a
ResultLevel: -89
Frequency: 2412
Timestamp: 125846627440


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -88
Frequency: 2462
Timestamp: 125847659074


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -49
Frequency: 5280
Timestamp: 125849627641


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -49
Frequency: 2422
Timestamp: 125852291106


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -51
Frequency: 2412
Timestamp: 125846620247


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -60
Frequency: 2447
Timestamp: 125847468187


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -76
Frequency: 5200
Timestamp: 125848074117


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -48
Frequency: 5280
Timestamp: 125849626169


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -61
Frequency: 5260
Timestamp: 125849403720


************** 

Scanning: Stue

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -83
Frequency: 2412
Timestamp: 125852558355


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -48
Frequency: 5280
Timestamp: 125855567500


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -49
Frequency: 2422
Timestamp: 125858025511


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -51
Frequency: 2412
Timestamp: 125852551362


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -60
Frequency: 2447
Timestamp: 125853504002


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -76
Frequency: 5200
Timestamp: 125854168128


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -49
Frequency: 5280
Timestamp: 125855565735


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -63
Frequency: 5260
Timestamp: 125855343025


************** 

Scanning: Stue

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -86
Frequency: 2412
Timestamp: 125858570168


SSID: 
BSSID: fa:8f:ca:72:42:64
ResultLevel: -88
Frequency: 2422
Timestamp: 125858725177


SSID: tornebakkepigen
BSSID: 28:9e:fc:08:d3:9a
ResultLevel: -89
Frequency: 2412
Timestamp: 125858496320


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -49
Frequency: 5280
Timestamp: 125861506115


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -49
Frequency: 2422
Timestamp: 125863962542


SSID: DIRECT-reC48x Series
BSSID: 86:25:19:77:df:e2
ResultLevel: -90
Frequency: 2467
Timestamp: 125859826496


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -51
Frequency: 2412
Timestamp: 125858488825


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -59
Frequency: 2447
Timestamp: 125859445112


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -76
Frequency: 5200
Timestamp: 125860138409


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -48
Frequency: 5280
Timestamp: 125861504906


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -60
Frequency: 5260
Timestamp: 125861282321


************** 

Scanning: Stue

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -85
Frequency: 2412
Timestamp: 125864249757


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -49
Frequency: 5280
Timestamp: 125867163536


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -49
Frequency: 2422
Timestamp: 125869596453


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -52
Frequency: 2412
Timestamp: 125864257085


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -64
Frequency: 2447
Timestamp: 125865139654


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -79
Frequency: 5200
Timestamp: 125865842484


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -49
Frequency: 5280
Timestamp: 125867137180


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -61
Frequency: 5260
Timestamp: 125866914331


************** 

Scanning: Stue

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -87
Frequency: 2412
Timestamp: 125869982958


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -89
Frequency: 2462
Timestamp: 125871217419


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -51
Frequency: 5280
Timestamp: 125873097510


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -48
Frequency: 2422
Timestamp: 125875639187


SSID: DIRECT-reC48x Series
BSSID: 86:25:19:77:df:e2
ResultLevel: -89
Frequency: 2467
Timestamp: 125871318933


SSID: 
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -52
Frequency: 2412
Timestamp: 125870112920


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -65
Frequency: 2447
Timestamp: 125870885181


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -80
Frequency: 5200
Timestamp: 125871676839


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -49
Frequency: 5280
Timestamp: 125873075978


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -61
Frequency: 5260
Timestamp: 125872956040


************** 

Scanning: Stue

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -84
Frequency: 2412
Timestamp: 125876031608


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -87
Frequency: 2462
Timestamp: 125877038041


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -48
Frequency: 5280
Timestamp: 125878812393


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -49
Frequency: 2422
Timestamp: 125881475187


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -52
Frequency: 2412
Timestamp: 125875916166


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -69
Frequency: 2447
Timestamp: 125876723708


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -80
Frequency: 5200
Timestamp: 125877515783


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -48
Frequency: 5280
Timestamp: 125878810236


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -62
Frequency: 5260
Timestamp: 125878588132


************** 

Scanning: Stue

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -84
Frequency: 2412
Timestamp: 125881742763


SSID: tornebakkepigen
BSSID: 28:9e:fc:08:d3:9a
ResultLevel: -88
Frequency: 2412
Timestamp: 125881723692


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -51
Frequency: 5280
Timestamp: 125884649200


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -48
Frequency: 2422
Timestamp: 125886697078


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -77
Frequency: 5200
Timestamp: 125883319161


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -52
Frequency: 2412
Timestamp: 125881858518


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -68
Frequency: 2447
Timestamp: 125882556049


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -78
Frequency: 5200
Timestamp: 125883335610


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -51
Frequency: 5280
Timestamp: 125884647494


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -62
Frequency: 5260
Timestamp: 125884425039


************** 

Scanning: Stue

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -84
Frequency: 2412
Timestamp: 125887376157


SSID: tornebakkepigen
BSSID: 28:9e:fc:08:d3:9a
ResultLevel: -88
Frequency: 2412
Timestamp: 125887359987


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -60
Frequency: 5280
Timestamp: 125890485685


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -38
Frequency: 2422
Timestamp: 125892634769


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -78
Frequency: 5200
Timestamp: 125889053904


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -52
Frequency: 2412
Timestamp: 125887496956


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -65
Frequency: 2447
Timestamp: 125888395718


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -78
Frequency: 5200
Timestamp: 125889072224


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -60
Frequency: 5280
Timestamp: 125890484738


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -55
Frequency: 5260
Timestamp: 125890261661


************** 

Scanning: Stue

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -86
Frequency: 2412
Timestamp: 125893213242


SSID: tornebakkepigen
BSSID: 28:9e:fc:08:d3:9a
ResultLevel: -84
Frequency: 2412
Timestamp: 125893224308


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -85
Frequency: 2462
Timestamp: 125894462702


SSID: CableBox-6FB4
BSSID: 58:90:43:54:6f:ba
ResultLevel: -88
Frequency: 2472
Timestamp: 125894635155


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -61
Frequency: 5280
Timestamp: 125896323463


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -54
Frequency: 2422
Timestamp: 125898575791


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -42
Frequency: 2412
Timestamp: 125893405730


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -61
Frequency: 2447
Timestamp: 125894124479


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -79
Frequency: 5200
Timestamp: 125894921668


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -61
Frequency: 5280
Timestamp: 125896322693


SSID: WiFimodem-06CE
BSSID: 6c:ba:b8:ee:06:d3
ResultLevel: -88
Frequency: 2462
Timestamp: 125894450619


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -42
Frequency: 5260
Timestamp: 125896099013


************** 

Scanning: Stue

SSID: 
BSSID: fa:8f:ca:72:42:64
ResultLevel: -89
Frequency: 2422
Timestamp: 125899476414


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -85
Frequency: 2462
Timestamp: 125900528858


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -63
Frequency: 5280
Timestamp: 125902371074


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -50
Frequency: 2422
Timestamp: 125904717807


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -42
Frequency: 2412
Timestamp: 125899352002


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -70
Frequency: 2447
Timestamp: 125900301432


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -85
Frequency: 5200
Timestamp: 125900995643


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -62
Frequency: 5280
Timestamp: 125902364017


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -49
Frequency: 5260
Timestamp: 125902140196


************** 

Scanning: Stue

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -84
Frequency: 2412
Timestamp: 125904993090


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -85
Frequency: 2462
Timestamp: 125906220682


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -65
Frequency: 5280
Timestamp: 125907995923


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -88
Frequency: 2432
Timestamp: 125905499366


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -57
Frequency: 2422
Timestamp: 125910557140


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -88
Frequency: 5200
Timestamp: 125906666938


SSID: 
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -41
Frequency: 2412
Timestamp: 125905135151


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -70
Frequency: 2447
Timestamp: 125906013909


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -88
Frequency: 5200
Timestamp: 125906682392


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -65
Frequency: 5280
Timestamp: 125907994451


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -49
Frequency: 5260
Timestamp: 125907772463


************** 

Scanning: Stue

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -84
Frequency: 2412
Timestamp: 125910821267


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -84
Frequency: 2462
Timestamp: 125911964930


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -64
Frequency: 5280
Timestamp: 125913730740


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -88
Frequency: 2432
Timestamp: 125911260093


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -57
Frequency: 2422
Timestamp: 125916291180


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -42
Frequency: 2412
Timestamp: 125910839604


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -67
Frequency: 2447
Timestamp: 125911573284


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -86
Frequency: 5200
Timestamp: 125912442450


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -64
Frequency: 5280
Timestamp: 125913729448


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -48
Frequency: 5260
Timestamp: 125913506833


************** 

Scanning: Stue

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -83
Frequency: 2412
Timestamp: 125916572325


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -83
Frequency: 2462
Timestamp: 125917787790


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -63
Frequency: 5280
Timestamp: 125919669939


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -87
Frequency: 2432
Timestamp: 125917078750


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -56
Frequency: 2422
Timestamp: 125922022684


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -43
Frequency: 2412
Timestamp: 125916663874


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -63
Frequency: 2447
Timestamp: 125917580296


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -86
Frequency: 5200
Timestamp: 125918279692


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -64
Frequency: 5280
Timestamp: 125919668440


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -49
Frequency: 5260
Timestamp: 125919446461


************** 

Scanning: Stue

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -85
Frequency: 2412
Timestamp: 125922501838


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -83
Frequency: 2462
Timestamp: 125923732976


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -64
Frequency: 5280
Timestamp: 125925507050


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -88
Frequency: 2432
Timestamp: 125923035266


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -56
Frequency: 2422
Timestamp: 125928064247


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -85
Frequency: 5200
Timestamp: 125924178008


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -41
Frequency: 2412
Timestamp: 125922674613


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -63
Frequency: 2447
Timestamp: 125923500934


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -85
Frequency: 5200
Timestamp: 125924193885


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -64
Frequency: 5280
Timestamp: 125925505531


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -49
Frequency: 5260
Timestamp: 125925283386


************** 

Scanning: Stue

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -83
Frequency: 2412
Timestamp: 125928376076


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -84
Frequency: 2462
Timestamp: 125929465101


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -64
Frequency: 5280
Timestamp: 125931241508


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -56
Frequency: 2422
Timestamp: 125933901515


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -43
Frequency: 2412
Timestamp: 125928351809


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -63
Frequency: 2447
Timestamp: 125929241778


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -86
Frequency: 5200
Timestamp: 125929953087


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -64
Frequency: 5280
Timestamp: 125931239965


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -49
Frequency: 5260
Timestamp: 125931018110


************** 

Scanning: Stue

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -83
Frequency: 2412
Timestamp: 125934176502


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -85
Frequency: 2462
Timestamp: 125935403680


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -64
Frequency: 5280
Timestamp: 125937180240


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -56
Frequency: 2422
Timestamp: 125939840859


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -87
Frequency: 5200
Timestamp: 125935850806


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -43
Frequency: 2412
Timestamp: 125934380473


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -66
Frequency: 2447
Timestamp: 125935117736


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -88
Frequency: 5200
Timestamp: 125935867134


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -63
Frequency: 5280
Timestamp: 125937178654


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -48
Frequency: 5260
Timestamp: 125936957779


************** 

Scanning: Stue

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -83
Frequency: 2412
Timestamp: 125940128551


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -84
Frequency: 2462
Timestamp: 125941344892


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -64
Frequency: 5280
Timestamp: 125943119797


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -56
Frequency: 2422
Timestamp: 125945373058


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -41
Frequency: 2412
Timestamp: 125940307804


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -63
Frequency: 2447
Timestamp: 125941159143


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -89
Frequency: 5200
Timestamp: 125941825042


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -63
Frequency: 5280
