WIFI DATA 
Frequency: 5180
Timestamp: 716331214324


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -77
Frequency: 2452
Timestamp: 716330337719


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -84
Frequency: 5560
Timestamp: 716333877436


SSID: Fibernet-IA00302634
BSSID: 00:1e:80:78:f3:fc
ResultLevel: -94
Frequency: 5560
Timestamp: 716333853503


************** 

Scanning: Kontor

SSID: tornebakkepigen
BSSID: 28:9e:fc:08:d3:9a
ResultLevel: -88
Frequency: 2422
Timestamp: 716335723425


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -77
Frequency: 5240
Timestamp: 716337348225


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -59
Frequency: 2432
Timestamp: 716340693522


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -65
Frequency: 2412
Timestamp: 716335557405


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -67
Frequency: 2447
Timestamp: 716336343554


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -86
Frequency: 5280
Timestamp: 716338547896


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -84
Frequency: 5260
Timestamp: 716338314785


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -86
Frequency: 5280
Timestamp: 716338553335


SSID: WifiD0A0
BSSID: b0:bb:e5:ff:d0:a6
ResultLevel: -84
Frequency: 2437
Timestamp: 716336063051


SSID: BIFROST.5G
BSSID: b8:d9:4d:64:54:d4
ResultLevel: -93
Frequency: 5540
Timestamp: 716339413149


SSID: PrettyFlyforaWiFi
BSSID: e2:24:c8:36:d8:65
ResultLevel: -89
Frequency: 5180
Timestamp: 716336970058


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -76
Frequency: 2462
Timestamp: 716336681749


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:61
ResultLevel: -88
Frequency: 5180
Timestamp: 716336969836


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -80
Frequency: 2452
Timestamp: 716336430667


SSID: BIFROST
BSSID: 00:1d:73:8e:ec:4a
ResultLevel: -89
Frequency: 2472
Timestamp: 716336849098


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -85
Frequency: 5560
Timestamp: 716339610967


SSID: Fibernet-IA00302634
BSSID: 00:1e:80:78:f3:fc
ResultLevel: -93
Frequency: 5560
Timestamp: 716339588758


************** 

Scanning: Kontor

SSID: Tornebakken29
BSSID: 3c:7c:3f:e6:1f:e8
ResultLevel: -89
Frequency: 2467
Timestamp: 716342612300


SSID: tornebakkepigen
BSSID: 28:9e:fc:08:d3:9a
ResultLevel: -89
Frequency: 2422
Timestamp: 716341545881


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -76
Frequency: 5240
Timestamp: 716343185539


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -59
Frequency: 2432
Timestamp: 716346736421


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 716341450874


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -67
Frequency: 2447
Timestamp: 716342117167


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -85
Frequency: 5280
Timestamp: 716344281451


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -84
Frequency: 5260
Timestamp: 716344049796


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -86
Frequency: 5280
Timestamp: 716344288447


SSID: WifiD0A0
BSSID: b0:bb:e5:ff:d0:a6
ResultLevel: -84
Frequency: 2437
Timestamp: 716341900348


SSID: PrettyFlyforaWiFi
BSSID: e2:24:c8:36:d8:65
ResultLevel: -88
Frequency: 5180
Timestamp: 716342820998


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -77
Frequency: 2462
Timestamp: 716342475108


SSID: BIFROST
BSSID: b8:d9:4d:64:54:d3
ResultLevel: -89
Frequency: 2412
Timestamp: 716341229230


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:61
ResultLevel: -90
Frequency: 5180
Timestamp: 716342820730


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -82
Frequency: 2452
Timestamp: 716342288113


SSID: BIFROST
BSSID: 00:1d:73:8e:ec:4a
ResultLevel: -88
Frequency: 2472
Timestamp: 716342688097


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -85
Frequency: 5560
Timestamp: 716345448817


SSID: Fibernet-IA00302634
BSSID: 00:1e:80:78:f3:fc
ResultLevel: -92
Frequency: 5560
Timestamp: 716345424814


************** 

Scanning: Kontor

SSID: bgxbs3mz
BSSID: 24:7f:20:01:20:56
ResultLevel: -90
Frequency: 2447
Timestamp: 716347985409


SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -87
Frequency: 2412
Timestamp: 716347125580


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -76
Frequency: 5240
Timestamp: 716349022605


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -59
Frequency: 2432
Timestamp: 716352468416


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -65
Frequency: 2412
Timestamp: 716347298770


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -67
Frequency: 2447
Timestamp: 716348020962


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -86
Frequency: 5280
Timestamp: 716350118851


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -84
Frequency: 5260
Timestamp: 716349886399


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -86
Frequency: 5280
Timestamp: 716350124934


SSID: WifiD0A0
BSSID: b0:bb:e5:ff:d0:a6
ResultLevel: -84
Frequency: 2437
Timestamp: 716347716271


SSID: PrettyFlyforaWiFi
BSSID: e2:24:c8:36:d8:65
ResultLevel: -89
Frequency: 5180
Timestamp: 716348651659


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -76
Frequency: 2462
Timestamp: 716348322448


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:61
ResultLevel: -89
Frequency: 5180
Timestamp: 716348651020


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -81
Frequency: 2452
Timestamp: 716348137639


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -84
Frequency: 5560
Timestamp: 716351231914


************** 

Scanning: Kontor

SSID: bgxbs3mz
BSSID: 24:7f:20:01:20:56
ResultLevel: -90
Frequency: 2447
Timestamp: 716353820409


SSID: CableBox-0936
BSSID: a4:08:f5:1f:09:3b
ResultLevel: -88
Frequency: 2437
Timestamp: 716353556142


SSID: tornebakkepigen
BSSID: 28:9e:fc:08:d3:9a
ResultLevel: -88
Frequency: 2422
Timestamp: 716353226268


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -77
Frequency: 5240
Timestamp: 716354858982


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -60
Frequency: 2432
Timestamp: 716358407746


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 716353119392


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -67
Frequency: 2447
Timestamp: 716353962527


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -86
Frequency: 5280
Timestamp: 716355955184


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -84
Frequency: 5260
Timestamp: 716355723089


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -86
Frequency: 5280
Timestamp: 716355961534


SSID: WifiD0A0
BSSID: b0:bb:e5:ff:d0:a6
ResultLevel: -83
Frequency: 2437
Timestamp: 716353565640


SSID: BIFROST.5G
BSSID: b8:d9:4d:64:54:d4
ResultLevel: -94
Frequency: 5540
Timestamp: 716356923698


SSID: PrettyFlyforaWiFi
BSSID: e2:24:c8:36:d8:65
ResultLevel: -90
Frequency: 5180
Timestamp: 716354480020


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -77
Frequency: 2462
Timestamp: 716354151919


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:61
ResultLevel: -90
Frequency: 5180
Timestamp: 716354479238


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -82
Frequency: 2452
Timestamp: 716353974038


SSID: BIFROST
BSSID: 00:1d:73:8e:ec:4a
ResultLevel: -89
Frequency: 2472
Timestamp: 716354362005


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -85
Frequency: 5560
Timestamp: 716357122768


SSID: Fibernet-IA00302634
BSSID: 00:1e:80:78:f3:fc
ResultLevel: -92
Frequency: 5560
Timestamp: 716357098444


************** 

Scanning: Kontor

SSID: CableBox-0936
BSSID: a4:08:f5:1f:09:3b
ResultLevel: -87
Frequency: 2437
Timestamp: 716359393199


SSID: Tornebakken29
BSSID: 3c:7c:3f:e6:1f:e8
ResultLevel: -90
Frequency: 2467
Timestamp: 716360122731


SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -85
Frequency: 2412
Timestamp: 716358884944


SSID: tornebakkepigen
BSSID: 28:9e:fc:08:d3:9a
ResultLevel: -89
Frequency: 2422
Timestamp: 716359073110


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -75
Frequency: 5240
Timestamp: 716360695357


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -60
Frequency: 2432
Timestamp: 716363937972


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 716359007353


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -66
Frequency: 2447
Timestamp: 716359695543


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -88
Frequency: 5280
Timestamp: 716361792066


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -84
Frequency: 5260
Timestamp: 716361560025


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -89
Frequency: 5280
Timestamp: 716361799090


SSID: WiFimodem-06CE
BSSID: 6c:ba:b8:ee:06:d3
ResultLevel: -89
Frequency: 2462
Timestamp: 716360002226


SSID: WifiD0A0
BSSID: b0:bb:e5:ff:d0:a6
ResultLevel: -85
Frequency: 2437
Timestamp: 716359419671


SSID: BIFROST.5G
BSSID: b8:d9:4d:64:54:d4
ResultLevel: -93
Frequency: 5540
Timestamp: 716362658448


SSID: PrettyFlyforaWiFi
BSSID: e2:24:c8:36:d8:65
ResultLevel: -89
Frequency: 5180
Timestamp: 716360323422


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -77
Frequency: 2462
Timestamp: 716360032535


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:61
ResultLevel: -88
Frequency: 5180
Timestamp: 716360323166


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -81
Frequency: 2452
Timestamp: 716359810368


SSID: BIFROST
BSSID: 00:1d:73:8e:ec:4a
ResultLevel: -89
Frequency: 2472
Timestamp: 716360197255


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -84
Frequency: 5560
Timestamp: 716362856614


SSID: Fibernet-IA00302634
BSSID: 00:1e:80:78:f3:fc
ResultLevel: -94
Frequency: 5560
Timestamp: 716362833020


************** 

Scanning: Kontor

SSID: CableBox-0936
BSSID: a4:08:f5:1f:09:3b
ResultLevel: -87
Frequency: 2437
Timestamp: 716365117588


SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -65
Frequency: 2412
Timestamp: 716364482657


SSID: tornebakkepigen
BSSID: 28:9e:fc:08:d3:9a
ResultLevel: -89
Frequency: 2422
Timestamp: 716364708683


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -75
Frequency: 5240
Timestamp: 716366276676


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -59
Frequency: 2432
Timestamp: 716369569337


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -65
Frequency: 2447
Timestamp: 716365349305


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -65
Frequency: 2412
Timestamp: 716364620504


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -88
Frequency: 5280
Timestamp: 716367424938


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -85
Frequency: 5260
Timestamp: 716367192346


SSID: 
BSSID: fa:8f:ca:72:42:64
ResultLevel: -83
Frequency: 2422
Timestamp: 716364926811


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -87
Frequency: 5280
Timestamp: 716367431193


SSID: WifiD0A0
BSSID: b0:bb:e5:ff:d0:a6
ResultLevel: -83
Frequency: 2437
Timestamp: 716365154089


SSID: PrettyFlyforaWiFi
BSSID: e2:24:c8:36:d8:65
ResultLevel: -89
Frequency: 5180
Timestamp: 716365950186


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -77
Frequency: 2462
Timestamp: 716365665312


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:61
ResultLevel: -88
Frequency: 5180
Timestamp: 716365949978


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -84
Frequency: 5560
Timestamp: 716368488610


SSID: Fibernet-IA00302634
BSSID: 00:1e:80:78:f3:fc
ResultLevel: -92
Frequency: 5560
Timestamp: 716368465165


************** 

Scanning: Kontor

SSID: tornebakkepigen
BSSID: 28:9e:fc:08:d3:9a
ResultLevel: -89
Frequency: 2422
Timestamp: 716370263228


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -75
Frequency: 5240
Timestamp: 716371857276


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -59
Frequency: 2432
Timestamp: 716375406538


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -65
Frequency: 2412
Timestamp: 716370161946


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -67
Frequency: 2447
Timestamp: 716370949730


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -88
Frequency: 5280
Timestamp: 716373076133


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -85
Frequency: 5260
Timestamp: 716372907006


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -90
Frequency: 5280
Timestamp: 716373062716


SSID: WifiD0A0
BSSID: b0:bb:e5:ff:d0:a6
ResultLevel: -81
Frequency: 2437
Timestamp: 716370657783


SSID: PrettyFlyforaWiFi
BSSID: e2:24:c8:36:d8:65
ResultLevel: -89
Frequency: 5180
Timestamp: 716371562937


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -76
Frequency: 2462
Timestamp: 716371343524


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:61
ResultLevel: -89
Frequency: 5180
Timestamp: 716371562311


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -81
Frequency: 2452
Timestamp: 716370991163


SSID: BIFROST
BSSID: 00:1d:73:8e:ec:4a
ResultLevel: -89
Frequency: 2472
Timestamp: 716371463422


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -84
Frequency: 5560
Timestamp: 716374224201


SSID: Fibernet-IA00302634
BSSID: 00:1e:80:78:f3:fc
ResultLevel: -91
Frequency: 5560
Timestamp: 716374200306


************** 

Scanning: Kontor

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -86
Frequency: 2412
Timestamp: 716375869862


SSID: tornebakkepigen
BSSID: 28:9e:fc:08:d3:9a
ResultLevel: -89
Frequency: 2422
Timestamp: 716376109022


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -75
Frequency: 5240
Timestamp: 716377714567


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -58
Frequency: 2432
Timestamp: 716381140922


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 716376002694


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -67
Frequency: 2447
Timestamp: 716376709847


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -88
Frequency: 5280
Timestamp: 716378791221


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -84
Frequency: 5260
Timestamp: 716378561402


SSID: 
BSSID: fa:8f:ca:72:42:64
ResultLevel: -83
Frequency: 2422
Timestamp: 716376190969


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -87
Frequency: 5280
Timestamp: 716378797987


SSID: PrettyFlyforaWiFi
BSSID: e2:24:c8:36:d8:65
ResultLevel: -90
Frequency: 5180
Timestamp: 716377424449


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -76
Frequency: 2462
Timestamp: 716377149618


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:61
ResultLevel: -90
Frequency: 5180
Timestamp: 716377424038


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -81
Frequency: 2452
Timestamp: 716376827329


SSID: BIFROST
BSSID: 00:1d:73:8e:ec:4a
ResultLevel: -91
Frequency: 2472
Timestamp: 716377299901


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -84
Frequency: 5560
Timestamp: 716379868242


SSID: Fibernet-IA00302634
BSSID: 00:1e:80:78:f3:fc
ResultLevel: -93
Frequency: 5560
Timestamp: 716379832610


************** 

Scanning: Kontor

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -87
Frequency: 2412
Timestamp: 716381582984


SSID: tornebakkepigen
BSSID: 28:9e:fc:08:d3:9a
ResultLevel: -90
Frequency: 2422
Timestamp: 716381824321


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -77
Frequency: 5240
Timestamp: 716383461974


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -59
Frequency: 2432
Timestamp: 716386874789


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 716381731202


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -66
Frequency: 2447
Timestamp: 716382520725


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -87
Frequency: 5280
Timestamp: 716384627698


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -85
Frequency: 5260
Timestamp: 716384395918


SSID: 
BSSID: fa:8f:ca:72:42:64
ResultLevel: -82
Frequency: 2422
Timestamp: 716381828566


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -86
Frequency: 5280
Timestamp: 716384634177


SSID: WifiD0A0
BSSID: b0:bb:e5:ff:d0:a6
ResultLevel: -82
Frequency: 2437
Timestamp: 716382151365


SSID: PrettyFlyforaWiFi
BSSID: e2:24:c8:36:d8:65
ResultLevel: -89
Frequency: 5180
Timestamp: 716383153460


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -78
Frequency: 2462
Timestamp: 716382897319


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:61
ResultLevel: -89
Frequency: 5180
Timestamp: 716383152760


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -81
Frequency: 2452
Timestamp: 716382549653


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -85
Frequency: 5560
Timestamp: 716385692154


SSID: Fibernet-IA00302634
BSSID: 00:1e:80:78:f3:fc
ResultLevel: -91
Frequency: 5560
Timestamp: 716385671461


************** 

Scanning: Kontor

SSID: CableBox-0936
BSSID: a4:08:f5:1f:09:3b
ResultLevel: -85
Frequency: 2437
Timestamp: 716387856441


SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -86
Frequency: 2412
Timestamp: 716387368711


SSID: tornebakkepigen
BSSID: 28:9e:fc:08:d3:9a
ResultLevel: -89
Frequency: 2422
Timestamp: 716387578432


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -77
Frequency: 5240
Timestamp: 716389162817


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -59
Frequency: 2432
Timestamp: 716392713149


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 716387373634


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -67
Frequency: 2447
Timestamp: 716388161672


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -86
Frequency: 5280
Timestamp: 716390260004


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -83
Frequency: 5260
Timestamp: 716390028283


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -86
Frequency: 5280
Timestamp: 716390266622


SSID: WifiD0A0
BSSID: b0:bb:e5:ff:d0:a6
ResultLevel: -83
Frequency: 2437
Timestamp: 716387852642


SSID: BIFROST.5G
BSSID: b8:d9:4d:64:54:d4
ResultLevel: -93
Frequency: 5540
Timestamp: 716391228577


SSID: PrettyFlyforaWiFi
BSSID: e2:24:c8:36:d8:65
ResultLevel: -90
Frequency: 5180
Timestamp: 716388800654


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:61
ResultLevel: -90
Frequency: 5180
Timestamp: 716388799751


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -82
Frequency: 2452
Timestamp: 716388264781


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -85
Frequency: 5560
Timestamp: 716391426289


SSID: Fibernet-IA00302634
BSSID: 00:1e:80:78:f3:fc
ResultLevel: -93
Frequency: 5560
Timestamp: 716391402792


************** 

Scanning: Kontor

SSID: ADpKTvsM
BSSID: b8:d9:4d:67:05:76
ResultLevel: -85
Frequency: 2412
Timestamp: 716393163080


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -75
Frequency: 5240
Timestamp: 716394999828


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -59
Frequency: 2432
Timestamp: 716398447182


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 716393298135


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -68
Frequency: 2447
Timestamp: 716394030660


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -87
Frequency: 5280
Timestamp: 716396198943


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -85
Frequency: 5260
Timestamp: 716395966824


SSID: 
BSSID: fa:8f:ca:72:42:64
ResultLevel: -82
Frequency: 2422
Timestamp: 716393496721


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -86
Frequency: 5280
Timestamp: 716396205392


SSID: WifiD0A0
BSSID: b0:bb:e5:ff:d0:a6
ResultLevel: -82
Frequency: 2437
Timestamp: 716393819951


SSID: PrettyFlyforaWiFi
BSSID: e2:24:c8:36:d8:65
ResultLevel: -90
Frequency: 5180
Timestamp: 716394627712


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -77
Frequency: 2462
Timestamp: 716394336316


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:61
ResultLevel: -88
Frequency: 5180
Timestamp: 716394627264


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -82
Frequency: 2452
Timestamp: 716394103050


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -85
Frequency: 5560
Timestamp: 716397210226


************** 

Scanning: Kontor

SSID: tornebakkepigen
BSSID: 28:9e:fc:08:d3:9a
ResultLevel: -89
Frequency: 2422
Timestamp: 716399130082


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -76
Frequency: 5240
Timestamp: 716400576590


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -59
Frequency: 2432
Timestamp: 716404282987


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 716398906816


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -69
Frequency: 2447
Timestamp: 716399722312


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -88
Frequency: 5280
Timestamp: 716401729813


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -83
Frequency: 5260
Timestamp: 716401497227


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -87
Frequency: 5280
Timestamp: 716401735624


SSID: WifiD0A0
BSSID: b0:bb:e5:ff:d0:a6
ResultLevel: -82
Frequency: 2437
Timestamp: 716399459097


SSID: BIFROST.5G
BSSID: b8:d9:4d:64:54:d4
ResultLevel: -93
Frequency: 5540
Timestamp: 716402697750


SSID: PrettyFlyforaWiFi
